      -310, 
    182227,      74256,      74504,      44391,        685,       -685, NO_EVENT
    182252,      74571,      74424,      32257,        519,        177, NO_EVENT
    182277,      74633,      74496,      60407,        637,         62, NO_EVENT
    182302,      75000,      74503,      81248,        871,        367, NO_EVENT
    182327,      74881,      74599,     112462,        773,       -119, NO_EVENT
    182352,      74457,      74757,     134464,       1077,       -424, NO_EVENT
    182377,      75307,      75125,      34996,        497,        253, NO_EVENT
    182402,      75863,      75254,      73163,        896,        556, NO_EVENT
    182427,      75329,      75343,      88384,        857,       -534, NO_EVENT
    182452,      75695,      75738,      80968,        875,        366, NO_EVENT
    182477,      76539,      76443,      31524,        939,        844, NO_EVENT
    182502,      77008,      77026,      59619,        837,        469, NO_EVENT
    182527,      78971,      78263,     194675,       1298,        699, NO_EVENT
    182552,      80673,      80163,     242464,       1764,       1702, NO_EVENT
    182577,      84406,      82195,     526018,       3001,       3001, NO_EVENT
    182602,     135282,     103528,   52575748,      50876,      50876, TOUCHED
    182627,     143258,     141841,     950339,       2678,        531, TOUCHED
    182652,     142207,     140682,    8099561,       6673,      -1051, TOUCHED
    182677,      88164,     117499,   66010559,      57183,     -54043, UNTOUCHED
    182702,      84564,      86037,     915280,       3600,      -3600, NO_EVENT
    182727,      82357,      83577,     547525,       2207,      -2207, NO_EVENT
    182752,      82155,      82267,     211027,       1176,       -601, NO_EVENT
    182777,      82262,      81932,      61537,        737,        107, NO_EVENT
    182802,      82026,      81977,      69521,        744,       -236, NO_EVENT
    182827,      82542,      82256,      98233,        864,        516, NO_EVENT
    182852,      87244,      85005,     750158,       3141,       3121, NO_EVENT
    182877,     151775,     122541,  140585017,      64531,      64531, TOUCHED
    182902,     153285,     152800,     491128,       1783,       1510, TOUCHED
    182927,     132248,     153394,   41758607,      25482,     -21037, TOUCHED
    182952,      85824,      95077,   96023336,      46617,     -46424, UNTOUCHED
    182977,      83348,      84523,     600813,       2476,      -2476, NO_EVENT
    183002,      82286,      82576,      67540,       1062,      -1062, NO_EVENT
    183027,      81721,      81909,      89612,        832,       -565, NO_EVENT
